DOY,carbon_pool_g,LAI,assimilation_sunlit,L_3_demand,L_3_allocation,L_4_demand,L_4_allocation,L_5_demand,L_5_allocation,L_6_demand,L_6_allocation,L_7_demand,L_7_allocation
132,0.168022670075093,1.0574205911878818,22.221620161470515,7.078099900808989e-05,7.078099900808989e-05,5.696749915474943e-05,5.696749915474943e-05,3.263425784059813e-05,3.263425784059813e-05,1.5309325883208963e-05,1.5309325883208963e-05,6.521103296341238e-06,6.521103296341238e-06
132,0.1712953418679022,1.0696557245381668,21.633822117015768,7.185936514399407e-05,7.185936514399407e-05,5.826957174528423e-05,5.826957174528423e-05,3.354906289091117e-05,3.354906289091117e-05,1.5779577020904764e-05,1.5779577020904764e-05,6.729235051069902e-06,6.729235051069902e-06
132,0.17439106127044937,1.0817071264978522,20.27496973945975,7.032157698128707e-05,7.032157698128707e-05,5.7450832715566295e-05,5.7450832715566295e-05,3.3246159183845026e-05,3.3246159183845026e-05,1.5678373091215804e-05,1.5678373091215804e-05,6.6939574145968496e-06,6.6939574145968496e-06
132,0.17745473041982243,1.0937854598429082,19.855628970413534,7.002288684855454e-05,7.002288684855454e-05,5.763249446539802e-05,5.763249446539802e-05,3.3520686500817874e-05,3.3520686500817874e-05,1.5849595217791423e-05,1.5849595217791423e-05,6.775061783512857e-06,6.775061783512857e-06
132,0.18066185976450805,1.1059383661543747,20.510687267622796,6.999559043892683e-05,6.999559043892683e-05,5.803935130109484e-05,5.803935130109484e-05,3.3930130915738206e-05,3.3930130915738206e-05,1.6086071708504906e-05,1.6086071708504906e-05,6.884386462394705e-06,6.884386462394705e-06
132,0.18383732345180845,1.1182579310779903,20.111098813623276,7.048590293180025e-05,7.048590293180025e-05,5.888461022117884e-05,5.888461022117884e-05,3.460289551548936e-05,3.460289551548936e-05,1.6449643964535635e-05,1.6449643964535635e-05,7.048587508972181e-06,7.048587508972181e-06
132,0.1870029171850849,1.1304596503926156,19.820559466584495,6.934674573737624e-05,6.934674573737624e-05,5.8367383911442843e-05,5.8367383911442843e-05,3.447788667721387e-05,3.447788667721387e-05,1.6435213659531844e-05,1.6435213659531844e-05,7.051107410909321e-06,7.051107410909321e-06
132,0.19015947480555345,1.1426144299665608,19.549579637259633,6.862103733704264e-05,6.862103733704264e-05,5.818551412548384e-05,5.818551412548384e-05,3.4549170205047014e-05,3.4549170205047014e-05,1.651443878724629e-05,1.651443878724629e-05,7.0938765399945536e-06,7.0938765399945536e-06
132,0.19163967778870286,1.1550874331529395,9.66646004024869,6.994247065942139e-05,6.994247065942139e-05,5.975011627756035e-05,5.975011627756035e-05,3.566540475103109e-05,3.566540475103109e-05,1.709571874364888e-05,1.709571874364888e-05,7.352859795848779e-06,7.352859795848779e-06
132,0.19211748184165278,1.167591628966857,3.8252978971611276,6.963552995837745e-05,6.963552995837745e-05,5.993835851790226e-05,5.993835851790226e-05,3.596989077058562e-05,3.596989077058562e-05,1.729098454012797e-05,1.729098454012797e-05,7.4464768595766065e-06,7.4464768595766065e-06
132,0.19192825818683065,1.1801766257022284,0.012955516888879876,6.959960955916777e-05,6.959960955916777e-05,6.036171594741755e-05,6.036171594741755e-05,3.6420021507799705e-05,3.6420021507799705e-05,1.7558048561276098e-05,1.7558048561276098e-05,7.571424310420057e-06,7.571424310420057e-06
132,0.1917315767385433,1.1932067174562093,0.008980791102068529,7.154879261323905e-05,7.154879261323905e-05,6.253118957828173e-05,6.253118957828173e-05,3.793826942610324e-05,3.793826942610324e-05,1.834448266715543e-05,1.834448266715543e-05,7.921270667109207e-06,7.921270667109207e-06
132,0.19153066728881143,1.2064851298098407,0.006392820231755017,7.237756434909715e-05,7.237756434909715e-05,6.375544611998826e-05,6.375544611998826e-05,3.8902178961650174e-05,3.8902178961650174e-05,1.886857668695828e-05,1.886857668695828e-05,8.15903056799921e-06,8.15903056799921e-06
133,0.1913119711097691,1.22093708712312,0.006714761558523571,7.816231787541954e-05,7.816231787541954e-05,6.942306136585091e-05,6.942306136585091e-05,4.2616801816682955e-05,4.2616801816682955e-05,2.0738054563382143e-05,2.0738054563382143e-05,8.980853928568092e-06,8.980853928568092e-06
133,0.19109248201406762,1.2354266685866513,0.005441518506184259,7.772762209099703e-05,7.772762209099703e-05,6.963336829638626e-05,6.963336829638626e-05,4.3016858802601614e-05,4.3016858802601614e-05,2.100496453268837e-05,2.100496453268837e-05,9.110817244111359e-06,9.110817244111359e-06
133,0.1908727396216984,1.2499520694772046,0.006939727187332517,7.728055911174283e-05,7.728055911174283e-05,6.983017925747128e-05,6.983017925747128e-05,4.3413594944068084e-05,4.3413594944068084e-05,2.127266333903905e-05,2.127266333903905e-05,9.24171255175019e-06,9.24171255175019e-06
133,0.19065143260143597,1.2645663852509315,0.005739593158760995,7.710996584648227e-05,7.710996584648227e-05,7.027742749327924e-05,7.027742749327924e-05,4.3972563996271525e-05,4.3972563996271525e-05,2.162272585369088e-05,2.162272585369088e-05,9.409078584378756e-06,9.409078584378756e-06
133,0.19042927145704486,1.2792135837141176,0.003823205108575296,7.66379993225484e-05,7.66379993225484e-05,7.04502734363083e-05,7.04502734363083e-05,4.4366338126716135e-05,4.4366338126716135e-05,2.1894470183002207e-05,2.1894470183002207e-05,9.543069458174768e-06,9.543069458174768e-06
133,0.19021854302292387,1.293780760651818,0.05659271019616736,7.558079513660901e-05,7.558079513660901e-05,7.007481735333141e-05,7.007481735333141e-05,4.441636690425601e-05,4.441636690425601e-05,2.199818338696269e-05,2.199818338696269e-05,9.60426887949462e-06,9.60426887949462e-06
133,0.19080052232305977,1.308599447923681,4.12781159151048,7.623478574611164e-05,7.623478574611164e-05,7.128901114763541e-05,7.128901114763541e-05,4.548210115417464e-05,4.548210115417464e-05,2.2608418709133806e-05,2.2608418709133806e-05,9.88744607564083e-06,9.88744607564083e-06
133,0.19169972721639614,1.3237278180805307,5.708166742545064,7.715328942574148e-05,7.715328942574148e-05,7.277767937237387e-05,7.277767937237387e-05,4.67430936710324e-05,4.67430936710324e-05,2.3322626751078267e-05,2.3322626751078267e-05,1.0217639253573135e-05,1.0217639253573135e-05
133,0.19416522304056644,1.3391687647687418,13.492373279119846,7.804730198450806e-05,7.804730198450806e-05,7.427420913940699e-05,7.427420913940699e-05,4.803185784158968e-05,4.803185784158968e-05,2.4058492201761166e-05,2.4058492201761166e-05,1.0559066696814126e-05,1.0559066696814126e-05
133,0.1983114331566117,1.355606370579909,21.712254461809255,8.231081369328314e-05,8.231081369328314e-05,7.905348439825453e-05,7.905348439825453e-05,5.149013265402451e-05,5.149013265402451e-05,2.5895881698681186e-05,2.5895881698681186e-05,1.1387167290909491e-05,1.1387167290909491e-05
133,0.20274100121953392,1.3757889115229138,23.10946589865045,9.997506800332705e-05,9.997506800332705e-05,9.703220710955677e-05,9.703220710955677e-05,6.37255159334284e-05,6.37255159334284e-05,3.220141795983238e-05,3.220141795983238e-05,1.419141403957847e-05,1.419141403957847e-05
133,0.20744901454501688,1.3972021321112613,24.199038663371134,0.00010476705657448576,0.00010476705657448576,0.00010289608637794937,0.00010289608637794937,6.821745859157509e-05,6.821745859157509e-05,3.465905240094407e-05,3.465905240094407e-05,1.5313702834251675e-05,1.5313702834251675e-05
133,0.2120220596079901,1.4192320561853058,23.233710183218523,0.00010639167404268085,0.00010639167404268085,0.00010578552178888822,0.00010578552178888822,7.083102292535529e-05,7.083102292535529e-05,3.6194205137381094e-05,3.6194205137381094e-05,1.60355511455029e-05,1.60355511455029e-05
133,0.21667548038009302,1.4379340044971614,23.011623392001265,8.92197653242845e-05,8.92197653242845e-05,8.973283269416532e-05,8.973283269416532e-05,6.064440641684443e-05,6.064440641684443e-05,3.11578776732935e-05,3.11578776732935e-05,1.3839983506606028e-05,1.3839983506606028e-05
133,0.2213007338160599,1.455107002262104,22.475761537102414,8.104191696111285e-05,8.104191696111285e-05,8.232859726771521e-05,8.232859726771521e-05,5.6100010768321234e-05,5.6100010768321234e-05,2.896292863089408e-05,2.896292863089408e-05,1.289477322977998e-05,1.289477322977998e-05
133,0.2258974245902139,1.4719594792149189,22.05851302478532,7.871131134765038e-05,7.871131134765038e-05,8.072002110922561e-05,8.072002110922561e-05,5.5436237627698296e-05,5.5436237627698296e-05,2.875326829457128e-05,2.875326829457128e-05,1.2829897859338907e-05,1.2829897859338907e-05
133,0.2303595429819912,1.4869997846467957,21.07740315113656,6.956726582065299e-05,6.956726582065299e-05,7.197336722993588e-05,7.197336722993588e-05,4.979415312965891e-05,4.979415312965891e-05,2.5940294304297023e-05,2.5940294304297023e-05,1.159913260923905e-05,1.159913260923905e-05
133,0.2335960996390096,1.501988510409979,15.40977031928425,6.869371514256611e-05,6.869371514256611e-05,7.165807334995686e-05,7.165807334995686e-05,4.9921567501497366e-05,4.9921567501497366e-05,2.6115161624035383e-05,2.6115161624035383e-05,1.1700787473858587e-05,1.1700787473858587e-05
133,0.236018348589085,1.5165036147765905,11.638587667513765,6.592211856254807e-05,6.592211856254807e-05,6.932337891303325e-05,6.932337891303325e-05,4.8626556840173186e-05,4.8626556840173186e-05,2.5542789600790948e-05,2.5542789600790948e-05,1.1467179053625297e-05,1.1467179053625297e-05
133,0.2371441339757886,1.531079232021331,5.877085069847191,6.560488000444371e-05,6.560488000444371e-05,6.953751521806053e-05,6.953751521806053e-05,4.910769955294446e-05,4.910769955294446e-05,2.590144356392245e-05,2.590144356392245e-05,1.1651332776248854e-05,1.1651332776248854e-05
133,0.23756419642144452,1.546741761781521,2.8440934009762646,6.983891252370431e-05,6.983891252370431e-05,7.463347296498043e-05,7.463347296498043e-05,5.307933715518877e-05,5.307933715518877e-05,2.8116782367852994e-05,2.8116782367852994e-05,1.2674339165072068e-05,1.2674339165072068e-05
133,0.23732297028098692,1.562653637377222,0.003895784730979622,7.025642253550446e-05,7.025642253550446e-05,7.572034167240409e-05,7.572034167240409e-05,5.4251110042352034e-05,5.4251110042352034e-05,2.8867742504132597e-05,2.8867742504132597e-05,1.3041620571494058e-05,1.3041620571494058e-05
133,0.23707940216883872,1.578694394878126,0.002244738268601916,7.012121308019998e-05,7.012121308019998e-05,7.62236625085151e-05,7.62236625085151e-05,5.502200527510798e-05,5.502200527510798e-05,2.9413390426485044e-05,2.9413390426485044e-05,1.3318212419101113e-05,1.3318212419101113e-05
133,0.23683277388226479,1.594924943804094,0.0015011714695293981,7.023537465539481e-05,7.023537465539481e-05,7.700626091850364e-05,7.700626091850364e-05,5.6009747356936935e-05,5.6009747356936935e-05,3.0082517727468462e-05,3.0082517727468462e-05,1.3652713432512952e-05,1.3652713432512952e-05
134,0.23658429596212743,1.6112843803315606,0.001949085016460438,7.00692042214313e-05,7.00692042214313e-05,7.748936189045391e-05,7.748936189045391e-05,5.6795106760787806e-05,5.6795106760787806e-05,3.065076004136539e-05,3.065076004136539e-05,1.3943514243065137e-05,1.3943514243065137e-05
134,0.2363347361239216,1.6277107752675894,0.0016707614299942865,6.962927519340049e-05,6.962927519340049e-05,7.766971917547956e-05,7.766971917547956e-05,5.736928157724883e-05,5.736928157724883e-05,3.11114279855269e-05,3.11114279855269e-05,1.4187175529647002e-05,1.4187175529647002e-05
134,0.23608610534799337,1.6440793090993953,0.001851240140253199,6.866424529864169e-05,6.866424529864169e-05,7.72527332483521e-05,7.72527332483521e-05,5.750537730001967e-05,5.750537730001967e-05,3.133846419233282e-05,3.133846419233282e-05,1.4325564357700486e-05,1.4325564357700486e-05
134,0.235835582602615,1.6605738694184335,0.0019366968775978036,6.847071937016417e-05,6.847071937016417e-05,7.76956283639532e-05,7.76956283639532e-05,5.8287090246086685e-05,5.8287090246086685e-05,3.1922219497472265e-05,3.1922219497472265e-05,1.4628521290302585e-05,1.4628521290302585e-05
134,0.23557540815854375,1.6776928487270208,0.0013213494704598762,7.03009699050203e-05,7.03009699050203e-05,8.046801211705756e-05,8.046801211705756e-05,6.085067390323101e-05,6.085067390323101e-05,3.349702143371831e-05,3.349702143371831e-05,1.538952951077485e-05,1.538952951077485e-05
134,0.23532454054355378,1.6949408667226957,0.04573798253135548,7.005152955504837e-05,7.005152955504837e-05,8.089273089146111e-05,8.089273089146111e-05,6.167405095084842e-05,6.167405095084842e-05,3.4129711378274854e-05,3.4129711378274854e-05,1.5721816288986398e-05,1.5721816288986398e-05
134,0.23603792547111505,1.7120662400975606,3.8005588177640814,6.878493346439637e-05,6.878493346439637e-05,8.012911516392196e-05,8.012911516392196e-05,6.159441391569842e-05,6.159441391569842e-05,3.426738362746076e-05,3.426738362746076e-05,1.5827661706902104e-05,1.5827661706902104e-05
134,0.23732854473143505,1.7296960007726394,6.022064578042032,7.001647063557553e-05,7.001647063557553e-05,8.228477237956666e-05,8.228477237956666e-05,6.377866327858071e-05,6.377866327858071e-05,3.567559326704364e-05,3.567559326704364e-05,1.6523467233908167e-05,1.6523467233908167e-05
134,0.2403676620137898,1.7470114382194062,12.628045056420774,6.798954056222514e-05,6.798954056222514e-05,8.060791653538345e-05,8.060791653538345e-05,6.30033691439139e-05,6.30033691439139e-05,3.5436310721618876e-05,3.5436310721618876e-05,1.645865027026493e-05,1.645865027026493e-05
134,0.24552904691848712,1.7647690223749832,20.562738878907506,6.893003447161987e-05,6.893003447161987e-05,8.244196563102297e-05,8.244196563102297e-05,6.498075111096545e-05,6.498075111096545e-05,3.67526538889407e-05,3.67526538889407e-05,1.7118701612752804e-05,1.7118701612752804e-05
134,0.25149491859726947,1.787481636920245,23.653358542145387,8.69971245940617e-05,8.69971245940617e-05,0.00010510137880027845,0.00010510137880027845,8.365141662909558e-05,8.365141662909558e-05,4.762142470103153e-05,4.762142470103153e-05,2.2255398355607953e-05,2.2255398355607953e-05
134,0.2577201641220301,1.8067217387603443,24.116981699560093,7.26825874675474e-05,7.26825874675474e-05,8.871835083748035e-05,8.871835083748035e-05,7.13277888531818e-05,7.13277888531818e-05,4.088240608687142e-05,4.088240608687142e-05,1.9173025191211605e-05,1.9173025191211605e-05
134,0.26372847415849077,1.8245553103857814,22.98768178592907,6.654637547132266e-05,6.654637547132266e-05,8.1965773838484e-05,8.1965773838484e-05,6.648966893767808e-05,6.648966893767808e-05,3.8340929970814985e-05,3.8340929970814985e-05,1.803768956009332e-05,1.803768956009332e-05
134,0.26951554508801695,1.8418667789305565,21.93223519479132,6.384714220790832e-05,6.384714220790832e-05,7.931257641325141e-05,7.931257641325141e-05,6.488478018473261e-05,6.488478018473261e-05,3.7632832686066754e-05,3.7632832686066754e-05,1.7758059406788125e-05,1.7758059406788125e-05
134,0.2754568497947111,1.8590372296449496,22.27221246975096,6.260200910760881e-05,6.260200910760881e-05,7.841245007126116e-05,7.841245007126116e-05,6.468439443164013e-05,6.468439443164013e-05,3.7732204104008485e-05,3.7732204104008485e-05,1.7858409678419207e-05,1.7858409678419207e-05
134,0.28037289888192596,1.87586926789593,18.40070620228721,6.067291441132082e-05,6.067291441132082e-05,7.661461303198357e-05,7.661461303198357e-05,6.37224660454654e-05,6.37224660454654e-05,3.738337798494186e-05,3.738337798494186e-05,1.7746341041207637e-05,1.7746341041207637e-05
134,0.28235008171065407,1.892228288557129,7.848652110025005,5.831350960192167e-05,5.831350960192167e-05,7.421585760666394e-05,7.421585760666394e-05,6.222450757992368e-05,6.222450757992368e-05,3.670964105044091e-05,3.670964105044091e-05,1.7478102918431706e-05,1.7478102918431706e-05
134,0.28442396633737,1.9085656752631073,8.117641093338785,5.7597594756106036e-05,5.7597594756106036e-05,7.386996114679965e-05,7.386996114679965e-05,6.242625135595841e-05,6.242625135595841e-05,3.703401326104372e-05,3.703401326104372e-05,1.7684585875409228e-05,1.7684585875409228e-05
134,0.28756474095849505,1.9251416051877066,11.757828998804868,5.779117653000028e-05,5.779117653000028e-05,7.468946550960037e-05,7.468946550960037e-05,6.362367553936339e-05,6.362367553936339e-05,3.795785315958685e-05,3.795785315958685e-05,1.8180241157524684e-05,1.8180241157524684e-05
134,0.2892043224674448,1.9427428588357387,6.5528975847108795,6.065755214757227e-05,6.065755214757227e-05,7.901698839842653e-05,7.901698839842653e-05,6.786975140919739e-05,6.786975140919739e-05,4.073081397814287e-05,4.073081397814287e-05,1.957005827584519e-05,1.957005827584519e-05
134,0.2897414691108621,1.960784360917878,2.7632727020848677,6.142387306484126e-05,6.142387306484126e-05,8.067342670225237e-05,8.067342670225237e-05,6.989383868618924e-05,6.989383868618924e-05,4.220660939864264e-05,4.220660939864264e-05,2.0346849050197443e-05,2.0346849050197443e-05
134,0.2894646694543419,1.9790046222079238,0.0015690905107165593,6.126776359818419e-05,6.126776359818419e-05,8.113640706213535e-05,8.113640706213535e-05,7.091588845271025e-05,7.091588845271025e-05,4.309714461557133e-05,4.309714461557133e-05,2.0847641989486432e-05,2.0847641989486432e-05
134,0.2891849510634925,1.9974033791245167,0.0008779086840186492,6.10951479035251e-05,6.10951479035251e-05,8.158052775645113e-05,8.158052775645113e-05,7.19403715086585e-05,7.19403715086585e-05,4.4003853360580915e-05,4.4003853360580915e-05,2.136118298415068e-05,2.136118298415068e-05
134,0.28890739843260516,2.0156496914182287,0.00035973671724328705,5.9829034974229085e-05,5.9829034974229085e-05,8.054898416258765e-05,8.054898416258765e-05,7.166511314964078e-05,7.166511314964078e-05,4.412279128113963e-05,4.412279128113963e-05,2.1495350467151465e-05,2.1495350467151465e-05
135,0.28862832881596456,2.0340060297165112,0.0008726890655807619,5.943321330126339e-05,5.943321330126339e-05,8.066988247530951e-05,8.066988247530951e-05,7.241304549985959e-05,7.241304549985959e-05,4.487747903419986e-05,4.487747903419986e-05,2.1941962489321884e-05,2.1941962489321884e-05
135,0.28834653795281373,2.0525380282629655,0.0007082303761242008,5.9239320035509426e-05,5.9239320035509426e-05,8.106319032964642e-05,8.106319032964642e-05,7.342043724994968e-05,7.342043724994968e-05,4.580680828377773e-05,4.580680828377773e-05,2.2478917634109114e-05,2.2478917634109114e-05
135,0.2880651960112932,2.0710455550997904,0.0009484206826505196,5.840362507510808e-05,5.840362507510808e-05,8.056909348251609e-05,8.056909348251609e-05,7.363171018400988e-05,7.363171018400988e-05,4.625021472898692e-05,4.625021472898692e-05,2.278163448106899e-05,2.278163448106899e-05
135,0.2877811347634593,2.089727068868813,0.000711042544028668,5.8192334610082556e-05,5.8192334610082556e-05,8.092688142949384e-05,8.092688142949384e-05,7.462895882737388e-05,7.462895882737388e-05,4.719836081627294e-05,4.719836081627294e-05,2.333736949755829e-05,2.333736949755829e-05
135,0.2874996486875024,2.108247799455159,0.0011112835038045363,5.6944838361433514e-05,5.6944838361433514e-05,7.982697549177453e-05,7.982697549177453e-05,7.428172921175596e-05,7.428172921175596e-05,4.730375255291651e-05,4.730375255291651e-05,2.3479908956950567e-05,2.3479908956950567e-05
135,0.28722779508667723,2.127007245732462,0.04271530916199636,5.692831716738379e-05,5.692831716738379e-05,8.043928774388423e-05,8.043928774388423e-05,7.553096453674637e-05,7.553096453674637e-05,4.843531101570176e-05,4.843531101570176e-05,2.4135954190884026e-05,2.4135954190884026e-05
135,0.2878936691435022,2.1460723644540125,2.9725902917369433,5.70897468142706e-05,5.70897468142706e-05,8.131322651011245e-05,8.131322651011245e-05,7.705444989512571e-05,7.705444989512571e-05,4.976520555910342e-05,4.976520555910342e-05,2.489874307108406e-05,2.489874307108406e-05
135,0.28927141266997475,2.1649054221013126,5.129135951468458,5.564432530033277e-05,5.564432530033277e-05,7.988429826692065e-05,7.988429826692065e-05,7.63979959415878e-05,7.63979959415878e-05,4.969694548913328e-05,4.969694548913328e-05,2.496644267832136e-05,2.496644267832136e-05
135,0.2913035229507092,2.1836383209588326,7.078941563841874,5.461599026559491e-05,5.461599026559491e-05,7.901977356249852e-05,7.901977356249852e-05,7.62609120382476e-05,7.62609120382476e-05,4.996487669463429e-05,4.996487669463429e-05,2.5204299618677306e-05,2.5204299618677306e-05
135,0.29745553226355326,2.2034159780843487,19.544627338363092,5.687724414335895e-05,5.687724414335895e-05,8.294361634312984e-05,8.294361634312984e-05,8.079636088521883e-05,8.079636088521883e-05,5.333020060217619e-05,5.333020060217619e-05,2.7016925588317935e-05,2.7016925588317935e-05
135,0.30510223323635827,2.2262633633533695,23.99586582712755,6.471206302379495e-05,6.471206302379495e-05,9.518947034881174e-05,9.518947034881174e-05,9.36853950397161e-05,9.36853950397161e-05,6.235166086591622e-05,6.235166086591622e-05,3.1739012641649035e-05,3.1739012641649035e-05
135,0.31257802912332633,2.2453015041476343,23.069674643172444,5.312048453711342e-05,5.312048453711342e-05,7.879820192367135e-05,7.879820192367135e-05,7.833970521831668e-05,7.833970521831668e-05,5.2566538665336516e-05,5.2566538665336516e-05,2.6885907829157254e-05,2.6885907829157254e-05
135,0.3182099221421381,2.264029697189851,17.428773900256306,5.1551768719492095e-05,5.1551768719492095e-05,7.704696296506402e-05,7.704696296506402e-05,7.729799111187011e-05,7.729799111187011e-05,5.2254452231094327e-05,5.2254452231094327e-05,2.684306691924452e-05,2.684306691924452e-05
135,0.3245804183822696,2.281288970540922,19.376934902808138,4.689699018668524e-05,4.689699018668524e-05,7.058792538899913e-05,7.058792538899913e-05,7.143266846964311e-05,7.143266846964311e-05,4.8634690443301215e-05,4.8634690443301215e-05,2.5088841723317712e-05,2.5088841723317712e-05
135,0.3253598034450767,2.299319421769482,3.054993095514716,4.837223909803082e-05,4.837223909803082e-05,7.331084227987624e-05,7.331084227987624e-05,7.481897287479673e-05,7.481897287479673e-05,5.129991396128826e-05,5.129991396128826e-05,2.657446352497773e-05,2.657446352497773e-05
135,0.33035379816290095,2.318803087322357,15.217538582580392,5.156563169615371e-05,5.156563169615371e-05,7.871873992575915e-05,7.871873992575915e-05,8.106359951366722e-05,8.106359951366722e-05,5.600175045638604e-05,5.600175045638604e-05,2.9140841169164253e-05,2.9140841169164253e-05
135,0.3380461459432741,2.338039120859696,22.775245560951465,5.0199600275993556e-05,5.0199600275993556e-05,7.720261854828659e-05,7.720261854828659e-05,8.024186610605365e-05,8.024186610605365e-05,5.586933874423153e-05,5.586933874423153e-05,2.9208825806682174e-05,2.9208825806682174e-05
135,0.34560125172927647,2.356888586666791,22.182998710595417,4.8513561722355304e-05,4.8513561722355304e-05,7.514908327074842e-05,7.514908327074842e-05,7.88206059598164e-05,7.88206059598164e-05,5.5306339748669074e-05,5.5306339748669074e-05,2.9050106362904054e-05,2.9050106362904054e-05
135,0.35072368877343746,2.3748015144829826,15.13918942991233,4.5488933309324866e-05,4.5488933309324866e-05,7.095048276290003e-05,7.095048276290003e-05,7.507104513503018e-05,7.507104513503018e-05,5.3072878615270955e-05,5.3072878615270955e-05,2.800469216300242e-05,2.800469216300242e-05
135,0.352577712535498,2.3917730059940427,5.8826570144315244,4.255196443123133e-05,4.255196443123133e-05,6.680016051773139e-05,6.680016051773139e-05,7.126775898502559e-05,7.126775898502559e-05,5.074684725152449e-05,5.074684725152449e-05,2.689509615670564e-05,2.689509615670564e-05
135,0.353163117108154,2.408965412738791,2.342211421639387,4.256941257319046e-05,4.256941257319046e-05,6.724812782928456e-05,6.724812782928456e-05,7.232911754157916e-05,7.232911754157916e-05,5.186788988550265e-05,5.186788988550265e-05,2.760903306878741e-05,2.760903306878741e-05
135,0.3528790981957126,2.4276814945932292,0.0021717506089748415,4.573442756632359e-05,4.573442756632359e-05,7.27215799474179e-05,7.27215799474179e-05,7.888365150565591e-05,7.888365150565591e-05,5.6992658399416014e-05,5.6992658399416014e-05,3.047762384437126e-05,3.047762384437126e-05
135,0.35259222259445966,2.446550609862286,0.0007167914301024941,4.547424069620031e-05,4.547424069620031e-05,7.27990390730886e-05,7.27990390730886e-05,7.967142427807574e-05,7.967142427807574e-05,5.801648124611309e-05,5.801648124611309e-05,3.117752532259419e-05,3.117752532259419e-05
135,0.3523030325930574,2.4655718308593078,0.0007119450091987444,4.520370210698467e-05,4.520370210698467e-05,7.285634351965383e-05,7.285634351965383e-05,8.04486549363735e-05,8.04486549363735e-05,5.9051711174954546e-05,5.9051711174954546e-05,3.189295126018727e-05,3.189295126018727e-05
136,0.352012536459309,2.484675504951098,0.0005685445450478754,4.4763252352311226e-05,4.4763252352311226e-05,7.263319757103362e-05,7.263319757103362e-05,8.092344191646909e-05,8.092344191646909e-05,5.9881759945837654e-05,5.9881759945837654e-05,3.25064322198642e-05,3.25064322198642e-05
136,0.35172496195859787,2.5035855989730713,0.0004998886163157596,4.36889116370651e-05,4.36889116370651e-05,7.136170236574782e-05,7.136170236574782e-05,8.021754185123664e-05,8.021754185123664e-05,5.9841892237948745e-05,5.9841892237948745e-05,3.265225224238367e-05,3.265225224238367e-05
136,0.35143720602352496,2.5225068089230334,0.00046367542116415686,4.310366811778702e-05,4.310366811778702e-05,7.086701850831575e-05,7.086701850831575e-05,8.036802681345117e-05,8.036802681345117e-05,6.044184478236729e-05,6.044184478236729e-05,3.3150897538366254e-05,3.3150897538366254e-05
136,0.35115037601372795,2.5413690978880354,0.0005370232097831992,4.2368325299473995e-05,4.2368325299473995e-05,7.01089012705207e-05,7.01089012705207e-05,8.021036793455048e-05,8.021036793455048e-05,6.0815998398069046e-05,6.0815998398069046e-05,3.353123917351891e-05,3.353123917351891e-05
136,0.3508622857925129,2.5603088282039415,0.000320272210875148,4.194548366461082e-05,4.194548366461082e-05,6.985382040914009e-05,6.985382040914009e-05,8.062234696501289e-05,8.062234696501289e-05,6.163059414989938e-05,6.163059414989938e-05,3.416104222728432e-05,3.416104222728432e-05
136,0.350582993291059,2.5795313853027446,0.03416180092979752,4.196760172885512e-05,4.196760172885512e-05,7.033771723765343e-05,7.033771723765343e-05,8.190025485000454e-05,8.190025485000454e-05,6.312956283160581e-05,6.312956283160581e-05,3.518203659454213e-05,3.518203659454213e-05
136,0.35127835121295176,2.5987602815640707,2.533097089143811,4.137976961229307e-05,4.137976961229307e-05,6.979453857177336e-05,6.979453857177336e-05,8.199089079159888e-05,8.199089079159888e-05,6.373318500607332e-05,6.373318500607332e-05,3.571525477757194e-05,3.571525477757194e-05
136,0.35247200007551377,2.6181319736217747,3.7880177234255528,4.108596421493881e-05,4.108596421493881e-05,6.973741862714385e-05,6.973741862714385e-05,8.265293917906871e-05,8.265293917906871e-05,6.479534588083715e-05,6.479534588083715e-05,3.65149503674139e-05,3.65149503674139e-05
136,0.354336471757849,2.637025215075853,5.436187239117137,3.949726379680964e-05,3.949726379680964e-05,6.745649116480379e-05,6.745649116480379e-05,8.065216936301435e-05,8.065216936301435e-05,6.376350405298279e-05,6.376350405298279e-05,3.613641983662931e-05,3.613641983662931e-05
136,0.35965342412430956,2.6575734837270617,14.119353554430386,4.232138435049518e-05,4.232138435049518e-05,7.273659420922926e-05,7.273659420922926e-05,8.775039697333335e-05,8.775039697333335e-05,6.998587753505249e-05,6.998587753505249e-05,3.989679162420008e-05,3.989679162420008e-05
136,0.36728493374478877,2.6842942993867136,20.00405279189725,5.405532987454627e-05,5.405532987454627e-05,9.359965634465505e-05,9.359965634465505e-05,0.00011413993831620457,0.00011413993831620457,9.200164604431254e-05,9.200164604431254e-05,5.2824537284546255e-05,5.2824537284546255e-05
136,0.3761598227336466,2.7125144694956713,22.92466590365887,5.5906541454706134e-05,5.5906541454706134e-05,9.763630132897783e-05,9.763630132897783e-05,0.00012055062360073769,0.00012055062360073769,9.837842264936387e-05,9.837842264936387e-05,5.696548218947566e-05,5.696548218947566e-05
136,0.385680605276896,2.7383371078917977,24.17204996688675,5.011279566255927e-05,5.011279566255927e-05,8.824455650414781e-05,8.824455650414781e-05,0.00011028481997414612,0.00011028481997414612,9.110810411007392e-05,9.110810411007392e-05,5.320291673360493e-05,5.320291673360493e-05
